year,state_abbr,state_name,population,violent_crime,property_crime,Violent_Crime_rate,Property_Crime_rate
2019,KY,     Kentucky,4472345,9872,85387,220.7343128,1909.222119
2019,LA,     Louisiana,4658285,26072,148429,559.6909592,3186.344331
2019,MA,     Massachusetts,6894883,22662,81399,328.6785287,1180.571157
2019,MD,     Maryland,6054954,27511,118091,454.3552271,1950.320349
2019,ME,     Maine,1345770,1562,16791,116.0673815,1247.687198
2019,MI,     Michigan,9984795,43793,158317,438.5968866,1585.580876
2019,MN,     Minnesota,5640053,13395,117971,237.4977682,2091.664741
2019,MO,     Missouri,6140475,30680,163223,499.6356145,2658.14941
2019,MS,     Mississippi,2978227,7779,69727,261.1956711,2341.225165
2019,MT,     Montana,1070123,4472,23929,417.8958867,2236.098093
2019,NC,     North Carolina,10501384,39773,251135,378.7405546,2391.446689
2019,ND,     North Dakota,763724,2302,15270,301.4177897,1999.413401
2019,NE,     Nebraska,1932571,5887,39553,304.6201149,2046.651844
2019,NH,     New Hampshire,1360783,2152,16552,158.1442449,1216.358523
2019,NJ,     New Jersey,8891258,18382,118637,206.742398,1334.310623
2019,NM,     New Mexico,2099634,17302,66744,824.0483818,3178.839741
2019,NV,     Nevada,3090771,15334,72028,496.122165,2330.421762
2019,NY,     New York,19463131,70260,269787,360.990223,1386.143884
2019,OH,     Ohio,11696507,34618,240540,295.9687025,2056.511401
2019,OK,     Oklahoma,3960676,17279,113504,436.2639105,2865.773418
2019,OR,     Oregon,4216116,12382,117567,293.6826216,2788.514358
2019,PA,     Pennsylvania,12798883,39160,179670,305.9642002,1403.794378
2019,RI,     Rhode Island,1058158,2357,16312,222.7455635,1541.546726
2019,SC,     South Carolina,5157702,26307,151970,510.0527328,2946.467245
2019,SD,     South Dakota,887127,3523,15686,397.1246507,1768.179753
2019,TN,     Tennessee,6830325,40908,181801,598.9173282,2661.674225
2019,TX,     Texas,28986794,122263,697305,421.7886255,2405.595458
2019,UT,     Utah,3203383,7588,69469,236.8745792,2168.613619
2019,VA,     Virginia,8556642,17916,140944,209.3812035,1647.188231
2019,VT,     Vermont,624046,1293,8968,207.1962644,1437.073549
2019,WA,     Washington,7614024,23095,207539,303.3218703,2725.746596
2019,WI,     Wisconsin,5824581,17305,85796,297.1029161,1472.998659
2019,WV,     West Virginia,1795263,5725,27327,318.8947803,1522.172517
2019,WY,     Wyoming,580116,1247,9097,214.9570086,1568.134649
2019,US,United States,328329953,1250393,6995235,380.8342762,2130.550361
2020,AK,     Alaska,731158,6126,16528,837.8490012,2260.523717
2020,AL,     Alabama,4921532,22322,105161,453.5579572,2136.753352
2020,AR,     Arkansas,3030522,20363,79200,671.9304463,2613.411155
2020,AZ,     Arizona,7421401,35980,165323,484.8141207,2227.652164
2020,CA,     California,39368078,174026,842054,442.0485044,2138.925858
2020,CO,     Colorado,5807719,24570,164582,423.0576583,2833.849227
2020,CT,     Connecticut,3557006,6459,55670,181.5852995,1565.080295
2020,DC,     District of Columbia,712816,7127,24899,999.8372652,3493.047294
2020,DE,     Delaware,986809,4262,19355,431.8971554,1961.372464
2020,FL,     Florida,21733312,83368,384556,383.5954686,1769.431185
2020,GA,     Georgia,10710017,42850,214988,400.0927356,2007.354423
2020,HI,     Hawaii,1407006,3576,33928,254.1566987,2411.36143
2020,IA,     Iowa,3163561,9601,53725,303.4871147,1698.244478
2020,ID,     Idaho,1826913,4432,20313,242.5950223,1111.875607
2020,IL,     Illinois,12587530,53612,196287,425.9135827,1559.376621
2020,IN,     Indiana,6754953,24161,120453,357.6782844,1783.180431
2020,KS,     Kansas,2913805,12385,64077,425.0456019,2199.083329
2020,KY,     Kentucky,4477251,11600,79673,259.0875517,1779.507113
2020,LA,     Louisiana,4645318,29704,133989,639.4395389,2884.388109
2020,MA,     Massachusetts,6893574,21288,72602,308.8093346,1053.183733
2020,MD,     Maryland,6055802,24215,97487,399.8644606,1609.811549
2020,ME,     Maine,1350141,1466,15610,108.5812519,1156.17554
2020,MI,     Michigan,9966555,47641,135633,478.0087001,1360.881468
2020,MN,     Minnesota,5657342,15698,120212,277.4801311,2124.884796
2020,MO,     Missouri,6151548,33385,155698,542.7089246,2531.037716
2020,MS,     Mississippi,2966786,8638,62351,291.1568276,2101.634563
2020,MT,     Montana,1080577,5077,22917,469.8415754,2120.811381
2020,NC,     North Carolina,10600823,44451,236026,419.3165002,2226.48751
2020,ND,     North Dakota,765309,2518,16256,329.0174296,2124.109347
2020,NE,     Nebraska,1937552,6473,36991,334.0813563,1909.161664
2020,NH,     New Hampshire,1366275,2000,15014,146.3834148,1098.900295
2020,NJ,     New Jersey,8882371,17353,102875,195.3645035,1158.19301
2020,NM,     New Mexico,2106319,16393,59859,778.2771745,2841.877228
2020,NV,     Nevada,3138259,14445,60462,460.2870573,1926.609627
2020,NY,     New York,19336776,70339,272788,363.7576398,1410.721208
2020,OH,     Ohio,11693217,36104,216363,308.7601983,1850.329127
2020,OK,     Oklahoma,3980783,18255,107705,458.578124,2705.623492
2020,OR,     Oregon,4241507,12380,112782,291.8773917,2659.007754
2020,PA,     Pennsylvania,12783254,49793,210167,389.5174108,1644.080607
2020,RI,     Rhode Island,1057125,2440,13166,230.8147097,1245.45347
2020,SC,     South Carolina,5218040,27691,141987,530.6781857,2721.079179
2020,SD,     South Dakota,892717,4476,17468,501.3906983,1956.723127
2020,TN,     Tennessee,6886834,46328,171675,672.7038869,2492.80003
2020,TX,     Texas,29360759,131084,659160,446.459848,2245.03733
2020,UT,     Utah,3249879,8471,80091,260.6558583,2464.430214
2020,VA,     Virginia,8590563,17925,125114,208.6591996,1456.412112
2020,VT,     Vermont,623347,1081,7586,173.4186577,1216.978665
2020,WA,     Washington,7693612,22596,210223,293.6982005,2732.435688
2020,WI,     Wisconsin,5832655,18861,86654,323.3690318,1485.669905
2020,WV,     West Virginia,1784787,6352,24976,355.8968101,1399.382671
2020,WY,     Wyoming,582328,1364,9379,234.232254,1610.604333
2020,US,United States,329484123,1313105,6452038,398.5336192,1958.224251
